contig-100_297	cl00304
contig-100_297	pfam14824
contig-100_297	COG1648
contig-100_302	TIGR04387
contig-100_302	pfam06810
contig-100_303	pfam11863
contig-100_303	pfam11863
contig-100_304	cd03230
contig-100_304	COG1136
contig-100_304	pfam12730
contig-100_305	pfam04860
contig-100_309	cd02696
contig-100_309	COG0860
contig-100_311	cl17173
contig-100_313	cd05685
contig-100_313	pfam12836
contig-100_313	cl15354
contig-100_313	pfam00912
contig-100_313	COG0744
contig-100_313	cd03429
contig-100_313	pfam09296
contig-100_313	pfam09297
contig-100_313	PRK00241
contig-100_314	pfam03864
contig-100_315	cl07893
contig-100_319	COG5412
contig-100_319	pfam01576
contig-100_329	pfam02589
contig-100_329	pfam13183
contig-100_329	pfam12838
contig-100_330	cl00454
contig-100_330	pfam13749
contig-100_333	TIGR02168
contig-100_335	cl00285
contig-100_335	cd00009
contig-100_335	smart00382
contig-100_338	cl17486
contig-100_339	COG3299
contig-100_339	cl01542
contig-100_342	cl21456
contig-100_343	cl21457
contig-100_343	PRK15072
contig-100_343	cd05233
contig-100_343	PRK05565
contig-100_347	cd00796
contig-100_347	COG0582
contig-100_348	pfam14020
contig-100_348	cd01189
contig-100_348	pfam14659
contig-100_349	pfam00440
contig-100_349	TIGR02366
contig-100_349	cl00452
contig-100_352	COG3666
contig-100_356	TIGR01542
contig-100_359	cl21466
contig-100_365	cd02012
contig-100_371	cd00156
contig-100_371	cd00383
contig-100_371	COG0745
contig-100_377	cd11534
contig-100_377	cl00344
contig-100_378	pfam12691
contig-100_378	TIGR04387
contig-100_380	cl21455
contig-100_380	TIGR03797
contig-100_384	cl10072
contig-100_396	pfam02956
contig-100_398	cd02042
contig-100_398	cd02042
contig-100_398	TIGR00345
contig-100_398	COG1192
contig-100_398	cd00798
contig-100_398	pfam02899
contig-100_398	PRK00283
contig-100_400	cd00009
contig-100_400	pfam13335
contig-100_400	COG0606
contig-100_400	cd00009
contig-100_400	pfam13335
contig-100_400	COG0606
contig-100_404	PRK00110
contig-100_407	cd00046
contig-100_416	pfam00395
contig-100_416	pfam00395
contig-100_422	pfam03090
contig-100_422	pfam08708
contig-100_422	cl22432
contig-100_423	cl11434
contig-100_424	cl22709
contig-100_424	pfam15655
contig-100_425	pfam13884
contig-100_425	pfam13884
contig-100_427	cd03364
contig-100_427	pfam08275
contig-100_427	cl21601
contig-100_427	pfam13286
contig-100_433	cl08031
contig-100_433	cl22428
contig-100_433	TIGR02356
contig-100_433	cl08031
contig-100_444	pfam00361
contig-100_444	COG0650
contig-100_445	cl00290
contig-100_448	cl21455
contig-100_448	COG0305
contig-100_449	pfam00892
contig-100_449	COG0697
contig-100_449	pfam09826
contig-100_450	pfam14287
contig-100_456	cd00156
contig-100_456	cd00383
contig-100_456	COG0745
contig-100_457	TIGR01644
contig-100_459	cl14647
contig-100_459	pfam08244
contig-100_459	cd03357
contig-100_459	PRK10092
contig-100_460	pfam01446
contig-100_467	pfam08843
contig-100_469	cl10591
contig-100_471	pfam02706
contig-100_474	cd00093
contig-100_484	TIGR01603
contig-100_484	pfam12733
contig-100_488	TIGR04387
contig-100_490	cl21455
contig-100_490	pfam08352
contig-100_490	cd03257
contig-100_490	COG4167
contig-100_491	pfam00892
contig-100_491	pfam00892
contig-100_491	COG0697
contig-100_493	cd03218
contig-100_493	COG1137
contig-100_497	cl01389
contig-100_500	PTZ00144
contig-100_500	PTZ00144
contig-100_502	cd03255
contig-100_502	COG1136
contig-100_510	PLN03237
contig-100_513	pfam13246
contig-100_513	TIGR01517
contig-100_524	pfam13568
contig-100_524	cd09087
contig-100_526	cd02696
contig-100_527	cl01709
contig-100_527	COG0747
contig-100_532	cd06171
contig-100_532	pfam04542
contig-100_532	PRK05803
contig-100_532	cd00553
contig-100_537	cd00009
contig-100_547	cl21454
contig-100_547	cl09938
contig-100_547	TIGR01830
contig-100_549	pfam04404
contig-100_549	cl00083
contig-100_550	cl00213
contig-100_551	cl10459
contig-100_551	pfam00395
contig-100_556	cl16941
contig-100_558	TIGR00814
contig-100_558	COG0814
contig-100_561	pfam14238
contig-100_569	pfam14287
contig-100_569	cl02788
contig-100_569	pfam07508
contig-100_569	COG1961
contig-100_572	pfam02557
contig-100_572	COG1876
contig-100_575	pfam07067
contig-100_587	pfam00165
contig-100_587	pfam00165
contig-100_587	smart00342
contig-100_588	cl00447
contig-100_589	pfam07971
contig-100_589	pfam03174
contig-100_617	cd06558
contig-100_619	cl00281
contig-100_619	TIGR01272
contig-100_619	PRK03699
contig-100_620	cl11424
contig-100_621	cl21456
contig-100_624	cd06261
contig-100_624	COG1177
contig-100_628	cl00523
contig-100_634	cl00057
contig-100_640	pfam04471
contig-100_640	cl09645
contig-100_649	pfam03118
contig-100_657	COG5545
contig-100_660	pfam12705
contig-100_666	cl00222
contig-100_686	pfam13365
contig-100_691	pfam02321
contig-100_691	TIGR04251
contig-100_702	cl09326
contig-100_702	COG0534
contig-100_706	cd00118
contig-100_706	pfam08230
contig-100_706	cl07020
contig-100_707	pfam07479
contig-100_707	pfam08501
contig-100_713	cl19862
contig-100_719	cd08071
contig-100_723	PRK11147
contig-100_736	cl21454
contig-100_736	pfam02729
contig-100_768	cl17173
contig-100_768	cd06223
contig-100_768	cl00309
contig-100_774	pfam09669
contig-100_774	pfam03374
contig-100_785	cl17486
contig-100_788	COG1115
contig-100_788	cl03757
contig-100_788	TIGR03990
contig-100_791	pfam07971
contig-100_791	COG3537
contig-100_796	pfam07724
contig-100_796	smart01086
contig-100_796	COG0542
contig-100_808	PRK07764
contig-100_808	cl21455
contig-100_817	cl19237
contig-100_855	cd00429
contig-100_903	cl11961
contig-100_934	pfam00239
contig-100_934	COG1961
contig-100_937	pfam02659
contig-100_937	pfam02659
contig-100_937	COG1971
contig-100_964	cd00798
contig-100_964	cl00213
contig-100_967	COG1733
contig-100_973	cd07067
contig-100_973	cl09326
contig-100_982	pfam00122
contig-100_1016	COG1192
contig-100_1021	pfam07673
contig-100_1027	pfam13571
contig-100_1035	pfam05297
contig-100_1078	PRK05559
contig-100_1105	cl00310
contig-100_1132	cl00448
contig-100_1134	pfam11114
contig-100_1153	cl19356
contig-100_1167	pfam13375
contig-100_1167	TIGR01945
contig-100_1176	cd00156
contig-100_1176	COG0745
contig-100_1249	PRK05270
contig-100_1249	PRK05101
contig-100_1258	cl00213
contig-100_1299	pfam12833
contig-100_1369	cl00192
contig-100_1398	cl00020
contig-100_1398	TIGR01383
contig-100_1404	pfam07929
contig-100_1433	pfam05478
contig-100_1472	cd00093
contig-100_1472	COG1396
contig-100_1502	pfam13567
contig-100_1504	cl09326
contig-100_1504	TIGR02900
contig-100_1506	cl00452
contig-100_1506	cl00452
contig-100_1517	cl11625
contig-100_1536	cl00292
contig-100_1550	cl19379
contig-100_1550	cl19379
contig-100_1559	TIGR04056
contig-100_1579	cl00020
contig-100_1585	cl16941
contig-100_1790	cl21457
contig-100_1799	cl21455
contig-100_1799	TIGR00611
contig-100_1807	smart00849
contig-100_1850	pfam01402
contig-100_1876	COG0042
contig-100_1902	cl00523
contig-100_1903	pfam08531
contig-100_1932	TIGR03924
contig-100_1995	cl00303
contig-100_2162	cl15239
contig-100_2203	cl21473
contig-100_2239	cl00873
contig-100_2259	cl21556
contig-100_2304	cl02626
contig-100_2319	cd04496
contig-100_2319	COG0629
contig-100_2323	cl01737
contig-100_2377	cl02188
contig-100_2480	pfam04637
contig-100_2599	cl21460
contig-100_2600	cd02440
contig-100_2639	cl21455
contig-100_2724	cl21455
contig-100_2747	pfam12846
contig-100_2911	cl21617
contig-100_2954	pfam15087
contig-100_2954	TIGR04526
contig-100_2963	cl00277
contig-100_3026	PRK10513
contig-100_3048	cd00267
contig-100_3048	TIGR03924
contig-100_3218	pfam08282
contig-100_3376	pfam07980
contig-100_3483	cl00264
contig-100_3556	cl00020
contig-100_3651	cl09326
contig-100_3859	cl00015
contig-100_3886	TIGR01272
contig-100_3924	cl00057
contig-100_3975	COG0426
